,qid,question_text,target
2579,88945fb32eba45d57f7f,"What does ""competition in the industry"" mean in Porter's 5 forces?",0
2580,6633d53db8a7b408be5b,How do you make a Halloween costume that resembles Bamm-Bamm Rubble?,0
2581,95816f6c8459e8b1c364,What are the forms of giving learner feedback?,0
2582,7e8729f46d2be479fe32,"Isn't Sionism and the creation of Israel based on the same concept of the ""Vital Space"" formulated by Hitler?",0
2583,8239c4a38bb24885e008,"If you had a key for every lock in this world, but you could only use it once, what would you use it for?",0
2584,66e751b478527da42314,I am gay. How do I find a partner for me?,0
2585,ae447eb1089c61a5339c,"At what level of music should a pianist be, who has been playing for 6 or more years?",0
2586,5e097174781635dca06f,Where is Concordia College located?,0
2587,1f4affc2a3cbbcaaf1df,Are there any games like Hylics?,0
2588,96258c1adaa7559c2395,What is a typical alpha ratio for a good quant model?,0
2589,9d0af45fdbaa59bc2235,Which companies are currently leading the way in artificial Intelligence technologies?,0
2590,c29499835b64d1738fa4,How would you improve a casserole recipe?,0
2591,fdba9686f72fb7f7a83c,Name a film that you are still unable to figure out?,0
2592,6304005b4e35ad09ecd5,What are the common or main tasks performed for maintaining a Windows server whether it be 2008 or 2012 server?,0
2593,a0034f899c3f9083eb04,Does chota Bhim really exits?,0
2594,d5e8af8cb6366f8acd58,Do you think the people of Earth will ever send explorers to explore the the stars even though Earth may never receive a direct benefit from it?,0
2595,2c21e00ca5241aa42f90,How do I clean an electric stovetop?,0
2596,50008fdf5d763f7317fe,What is the quantum speed limit in everyday parlance?,0
2597,efb4cb0bc5ca70ca332b,What are websites that provides PDF law books?,0
2598,15ac91595bdce6318047,"Do apps written for Android need to be entirely rewritten for iOS? Alternatively, is there any way to write an app so that it is compatible with both operating systems?",0
2599,94aac09663f8f521bc69,Is it promotion to switch from .NET to Node.js?,0
2600,24355840dee4e0eba1e0,"What is better, MS after MBA or MBA after MS?",0
2601,938b455f377af846df3b,What are some notable events in Khaled Hosseini's biography?,0
2602,00f96f96163ed88d8ea1,According to the news: So the meats that have been cooked on pans or other utensils made out of metals have been revealed as the leading cause of cancer?,0
2603,c4fd48c47e1b272b8f1a,What is the main reason for low fertility rate in European nations and will it lead to their extinction in near future?,0
2604,7016e6bb1e0a0b369b06,How can I live in a normal tidy house?,0
2605,151009afdf0b3f2d44f3,Friends (TV Series): is there a truly selfless act?,0
2606,a957f728e3bc2d23b6f4,"What is the strongest gravity the human body can tolerate without being crushed, or “spaghettified” like in a black hole?",0
2607,5575972f475b71eba8ed,How do I find a missing phone if it's turned off?,0
2608,6af666f4b049be7b0ae8,Which state claim independence from Britain?,0
2609,3589414c36bf5ad28c6e,How do I register on YouTube to earn money?,0
2610,542b7a0e5b7ec0f403ef,Why do most of the Samsung smartphones overheat?,0
2611,703b293fbfb64502654d,"Where in Australia is the climate most similar to that of Virginia Beach, Virginia?",0
2612,6675d7e4a068a9fc846d,How long does it take for a letter mailed in Florida to get to Australia?,0
2613,51fea65f8fee86da96aa,Would you agree that modern academic philosophy is basically a trainwreck?,0
2614,ca158b5e3f747b13189d,Do you think I am physically challenged because I have a harder time lifting 10-15 lb weights?,0
2615,75f96228a2493d527fde,"Are there any companies that provide cleaning services for AirBNB, Homeaway and VRBO Hosts?",0
2616,d40ad94726b26e68d782,What is phylogenetic taxonomy?,0
2617,482cf7a2f841441751b9,Who's powerful mangoos or cobra?,0
2618,36f129465db2dcd8c07f,What are characteristics of Managerial economics?,0
2619,bfed242b3dee127ef3db,Which ad network lets you force your users to click ad?,0
2620,8db3a48ee3be92551f54,When is standard deviation considered high? When is it considered low? Is it with respect to the mean?,0
2621,edaf9b3996dd6a35d19b,What are the good zinc cream for cricket in India?,0
2622,6468b794e3b6a870451e,What are the best books to read for students?,0
2623,19ee21ef9aea9d72a770,What type of factory can be established in my house hall for starting my business?,0
2624,4561786368314811e4db,Which best site I can use for buy bucks?,0
2625,6bb59ba361dc5edb0b56,What are some good universities in the US if you want to study accounting or business?,0
2626,6256a5d22476d5b9604a,What would you like the most about living back in 120 CE?,0
2627,bf5965a41b621898e31f,Where can I buy multicolored Christmas lights without the colors green and blue?,0
2628,4fe5b039dd0d3ea640a6,"In which country are Muslims safer, Israel or Pakistan?",0
2629,fcfab93fcce9bc92e324,"If the meaning of life is life itself, then what is the point of it when it will all end one day?",0
2630,6f4fd5dea2dd1ca96468,What was the best small arm during WW1 or WW2?,0
2631,80faafa19f682bd7dbe0,"There has been votes of 98 to 2 that Russia should be sanction, due to their interverening in US 2016 election. Why is the President upholding the decision to put more Sanctions on Russia?",0
2632,af1efcd9faa235b15c23,"I would like to organize a professional event in an unusual place, what are your suggestions?",0
2633,72288e27341eed0e633d,How can I care for a suicidal friend?,0
2634,dea391e29bde9f41615d,"What are good book discussion questions, guidelines, strategies?",0
2635,f3e2a7accafd82f5114e,"Why does Jaime Lannister call Walder Frey a "" coward""?",0
2636,d2bf4575c501e2d7a52f,Why is 'two dozen of eggs' counted as singular?,0
2637,2f1e465361fe6a47db25,How did the Syrian desert serve as a major supply line for the Iraqi resistance during the Iraq War?,0
2638,e213d415da2786881ca8,What do you think of hypebeasts?,0
2639,5329736961448e2d2804,How many paper sizes are available in corel draw11? Mention at least two.?,0
2640,d7ea12bb5fd8ed00a179,What kind of questions should we ask to a bank officals?,0
2641,ea2f41dc30e375d31b56,How do I get someone back that I skipped by mistake?,0
2642,ee7d3369e7980cbab51f,How is it hard to get into physics direct doctorate in ETH?,0
2643,353146baa7ab009f35ea,Is happiness a right composition of secretions in one's body?,0
2644,4ae1c6c91eeea14d617e,What are the most important characteristics for a lifeguard to have? Does anyone have any findings regarding this?,0
2645,e1e48c8b5acd1fcfbed4,In America: if I help a close friend with their dental bills (~$30k) is there any way to make that tax deducible?,0
2646,a111144ebb151af74cec,How can you treat a bump on your labia minora?,0
2647,9883dd71cd45bc32aff5,When do Japanese students learn Romaji?,0
2648,1d72012fafc0600f5726,Do you think that the Palantir and the Mirror of Galadriel were made of the same substance? Was the Mirror a kind of liquefied Palantir?,0
2649,a5bb6718f86a3045c2a7,Can u say me full details about big bang theory?,0
2650,25f2a9dd8b8fb1ad1303,What is the point of school if all you pursue is good grades?,0
2651,0e99b8f1b49bae9ef9be,Which is better fillon or le pen?,0
2652,2d6119829e986ec608f8,What was your strategy to crack AIIMS?,0
2653,e6a4ffb960a40812589c,Do global business leaders of Indian descent tend to have Brahmin roots?,0
2654,03bf3b5b78746ce6d51e,What is the word count limit for questions on Quora?,0
2655,f0504adfc76b921ca2a1,"Why can’t people, who are prolife, see the big picture when it comes to the necessity of abortion?",0
2656,bcf8370dc18d87f36c3a,Why am I not receiving iMessage SMS on Google voice?,0
2657,ba9f61594edf35a534f2,"During Kobe's final game, did the Utah Jazz give the game to the Lakers?",0
2658,58175a21496c88c464c8,What is the country code for Ohio?,0
2659,2d8a18168d612cd8d232,"What job, career, or business was your most favorite and why?",0
2660,ba7019e4579051325d38,"How much money does it cost to go for a month trip to Himalayas, to visit the temple there?",0
2661,bcd6b957316ac594ec43,How long did it take Sean Kernan to get 'noticed'?,0
2662,8de654f25875a8bc543f,How do you start archery?,0
2663,0e78c4470e87bdeb85f6,Why are black people so big sized?,1
2664,d2a9a30860312eb019a9,Who is Mycroft Holmes?,0
2665,f673a8c2f48ed336304a,Why do religious people get made at those that don't believe?,0
2666,ed40bf27c37c225f267c,What is the importance of SSB interview to join Indian Armed Forces and why it is difficult to crack?,0
2667,7654537eb90ada0b77c6,Was Germany inevitably going to be the main aggressor in WWI because they felt disadvantaged having missed out on colonialism?,0
2668,94e1a4aa00a96b10bc0f,Can category theory provide a framework for linking ontologies?,0
2669,9838f889ad86bcdecb44,What would be the average CTC now of computer science engineers (in India) who finished engineering in 2005?,0
2670,6a2a4bb556852647cb7f,What would happen to the world if the U.S switched from fiat currency to the Shekel Standard?,0
2671,d3f7cdb48443386c8bb4,"These are two 4 digits numbers whose first digits gives the number of 0s in it, the second digit gives the number of 1s, the third digit gives the number of 2s and the fourth digit gives the number of 3s. Find these two numbers?",0
2672,3faf7766aa98edfad7eb,Are there any open mics in Kolkata?,0
2673,aa7d807c6884e3f56dee,When will ISRO release notification for recruiting scientist/engineer 'SC' for Electrical engineers?,0
2674,f9b77bba5e5e40acf856,Why do adults not get addicted to fidget spinners?,0
2675,1ae3f2f0f707f33f2799,Is a Windows 7 computer really that outdated? It works just fine for me.,0
2676,2a8f1c2539d0f29ad885,How do I develop a currency converter software?,0
2677,fbd094eb41ea70e614dc,How do you keep away from depression?,0
2678,80d8c7f8c588f05d900f,Do you think this discovery is legit https://www.youtube.com/watch?v=xZPDhPeQnRY?,0
2679,511f9ed6bd7df4ed4cc4,Is there any training or internship program at lucideus for June 2017?,0
2680,9f35d5cbea44e164cdfe,"Apart from China's continuous failed new generation, which countries have the failed generation like China?",0
2681,778ef09e53e1925228ff,What is the best investment to start with Bitcoin?,0
2682,dcd27fc9212d4cda55fd,What would happened If western allies started operaation unthincable?,0
2683,f6410c93a359d92f1b50,How can you help to stop Net Neutrality?,0
2684,749a22eca4e8891d7b52,"Is it natural to say ""Later, I read these words of God that say: …""? Because someone told us that it should be said ""God says"", not ""God's word says"".",0
2685,3c432d208439eb37d45e,"What is the meaning of the quote ""Art is a four letter word""?",0
2686,406654db03117b32e7c0,What does Hera look like?,0
2687,8d1f2543392be38cea0f,Is Kodak's decline in stock price a reflection of cryptocurrency doubts?,0
2688,d85a9455bfc403227dbb,Is Sony's model KLV-40R562C having Chromecast?,0
2689,14e7ac0eb3e96b8285aa,Why don't people take out the royal families and let these people give back all the free billions?,1
2690,899d42ef5e760d5588b8,Can DNA be exchange?,0
2691,608818a17183fcd0be9f,Who was a better leader? Mao Zedong or Chiang Ching-kuo?,0
2692,ddcc32067a880fbef173,What is advance angle?,0
2693,bfe04fe4e079e9c5d184,What adapter do I need to use Apple headphones in a Xbox 1 controller?,0
2694,9ea0c3806f659e5dcb42,Which sex position is the hardest to perform for you?,0
2695,9750b64b3b901183dea7,Why does it appears that autorun.exe is not a valid win32 application?,0
2696,30cc5392fe65c263ef92,Why should I have a rental property?,0
2697,2845b9412f2028db0a4b,Which are the sites where we can provide backlinks to my site.?,0
2698,96473d785c8727756a3f,"Why don't the mountain Clans in the north simply integrate with civilian society or live in the winter town, helping to grow crops?",0
2699,9e099a712346d1e5bb57,What are thoughts and how does it make its way into our consciousness?,0
2700,722d21d3f313614540f5,Is math short form of matematics?,0
2701,08f7576350a8bd22b486,Is god greater than the universe?,0
2702,d15fa011f2b37146a38d,What do we study in BMM?,0
2703,b1e59cdf0edfbb23f39f,Is there a key lock on Fire HD tablet?,0
2704,1a783a6cd248c3100226,How do I make my girl want me more and more?,0
2705,f43609f8fa4361661f62,Which is the best game of the world?,0
2706,1c95a85691b8727e4405,How does Weber explain influence of Protestantism on Capitalism?,0
2707,56b28c55fc3d4f1d5af1,What are the architectural influences of the Plaza Hotel in New York?,0
2708,2356c843eb4220de04f1,Is there a test I can take to get college credit for particular courses?,0
2709,caf20e466f28517e8c00,What is the chemical composition of nitrous oxide?,0
2710,2f089b61fba51b01f795,"There have been some creative ideas about what is on the moon, in stories and science fiction. When did we realize that it is a barren rock?",0
2711,3a21e8cbb194295f1a04,Are Indians ashamed of their history?,1
